Order_ID,Order_Date,Ship_Date,Ship Mode,Segment,City,State,Region,Category,Sales
CA-2016-132486,23/10/2016,27/10/2016,Second Class,Consumer,San Diego,California,West,Office Supplies,11.56
CA-2016-132486,23/10/2016,27/10/2016,Second Class,Consumer,San Diego,California,West,Office Supplies,11.8
CA-2016-132486,23/10/2016,27/10/2016,Second Class,Consumer,San Diego,California,West,Furniture,842.352
CA-2017-136231,5/9/2017,7/9/2017,Second Class,Consumer,Johnson City,Tennessee,South,Office Supplies,23.472
CA-2017-136231,5/9/2017,7/9/2017,Second Class,Consumer,Johnson City,Tennessee,South,Office Supplies,86.058
CA-2017-136231,5/9/2017,7/9/2017,Second Class,Consumer,Johnson City,Tennessee,South,Technology,108.784
CA-2017-136231,5/9/2017,7/9/2017,Second Class,Consumer,Johnson City,Tennessee,South,Office Supplies,10.272
CA-2017-140641,28/10/2017,2/11/2017,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,38.19
CA-2015-151001,5/4/2015,7/4/2015,First Class,Corporate,Decatur,Illinois,Central,Office Supplies,49.632
CA-2015-151001,5/4/2015,7/4/2015,First Class,Corporate,Decatur,Illinois,Central,Office Supplies,52.096
CA-2016-129896,15/06/2016,20/06/2016,Standard Class,Consumer,Gilbert,Arizona,West,Office Supplies,9.568
CA-2016-129896,15/06/2016,20/06/2016,Standard Class,Consumer,Gilbert,Arizona,West,Office Supplies,82.368
CA-2016-129896,15/06/2016,20/06/2016,Standard Class,Consumer,Gilbert,Arizona,West,Furniture,364.704
CA-2016-129896,15/06/2016,20/06/2016,Standard Class,Consumer,Gilbert,Arizona,West,Furniture,40.256
CA-2015-152849,5/7/2015,12/7/2015,Standard Class,Corporate,Knoxville,Tennessee,South,Office Supplies,4.368
US-2018-127341,29/01/2018,2/2/2018,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,12.128
CA-2017-167759,3/3/2017,8/3/2017,Second Class,Consumer,Bloomington,Indiana,Central,Technology,134.85
CA-2015-100895,2/6/2015,6/6/2015,Standard Class,Consumer,Roswell,Georgia,South,Office Supplies,8.56
CA-2015-100895,2/6/2015,6/6/2015,Standard Class,Consumer,Roswell,Georgia,South,Technology,239.97
CA-2015-100895,2/6/2015,6/6/2015,Standard Class,Consumer,Roswell,Georgia,South,Office Supplies,356.94
US-2017-163881,24/11/2017,30/11/2017,Standard Class,Corporate,Los Angeles,California,West,Technology,659.9
US-2017-163881,24/11/2017,30/11/2017,Standard Class,Corporate,Los Angeles,California,West,Furniture,1684.752
US-2017-163881,24/11/2017,30/11/2017,Standard Class,Corporate,Los Angeles,California,West,Technology,559.92
US-2017-144547,10/11/2017,14/11/2017,Standard Class,Consumer,Houston,Texas,Central,Technology,279.944
US-2015-112200,22/11/2015,28/11/2015,Standard Class,Home Office,Bolingbrook,Illinois,Central,Office Supplies,9.98
CA-2018-110212,1/5/2018,5/5/2018,Standard Class,Home Office,Texarkana,Arkansas,South,Technology,48.9
CA-2018-134285,7/12/2018,12/12/2018,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,3.552
CA-2018-134285,7/12/2018,12/12/2018,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,15.552
CA-2018-102267,30/11/2018,4/12/2018,Standard Class,Consumer,Edinburg,Texas,Central,Office Supplies,2.368
CA-2018-157980,7/12/2018,9/12/2018,First Class,Consumer,Toledo,Ohio,East,Technology,127.984
CA-2016-121097,3/1/2016,8/1/2016,Standard Class,Corporate,Baytown,Texas,Central,Office Supplies,10.368
CA-2016-151043,14/11/2016,20/11/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,47.984
US-2016-119312,2/10/2016,7/10/2016,Second Class,Home Office,Los Angeles,California,West,Office Supplies,270.34
CA-2016-167010,5/4/2016,10/4/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,98.112
CA-2016-167010,5/4/2016,10/4/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,563.808
CA-2016-167010,5/4/2016,10/4/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,10.428
CA-2016-167010,5/4/2016,10/4/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,547.136
CA-2016-167010,5/4/2016,10/4/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,14.85
CA-2016-167010,5/4/2016,10/4/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,41.988
CA-2016-167010,5/4/2016,10/4/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,7.584
CA-2016-167010,5/4/2016,10/4/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,352.45
CA-2018-126788,5/6/2018,6/6/2018,First Class,Consumer,Pearland,Texas,Central,Technology,470.376
CA-2018-148068,18/09/2018,25/09/2018,Standard Class,Corporate,New York City,New York,East,Office Supplies,19.44
CA-2018-148068,18/09/2018,25/09/2018,Standard Class,Corporate,New York City,New York,East,Furniture,9.82
US-2018-142573,18/07/2018,23/07/2018,Standard Class,Consumer,Phoenix,Arizona,West,Furniture,801.6
US-2018-142573,18/07/2018,23/07/2018,Standard Class,Consumer,Phoenix,Arizona,West,Furniture,161.568
US-2018-142573,18/07/2018,23/07/2018,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,16.096
US-2018-142573,18/07/2018,23/07/2018,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,7.656
US-2018-142573,18/07/2018,23/07/2018,Standard Class,Consumer,Phoenix,Arizona,West,Furniture,311.976
US-2016-148817,1/12/2016,7/12/2016,Standard Class,Corporate,Chesapeake,Virginia,South,Office Supplies,61.68
US-2016-148817,1/12/2016,7/12/2016,Standard Class,Corporate,Chesapeake,Virginia,South,Office Supplies,63.96
CA-2017-110044,28/06/2017,2/7/2017,Second Class,Consumer,Chicago,Illinois,Central,Technology,359.976
CA-2018-146920,28/08/2018,1/9/2018,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,25.344
CA-2018-146920,28/08/2018,1/9/2018,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,26.72
CA-2015-103940,17/09/2015,21/09/2015,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,30.28
CA-2015-103940,17/09/2015,21/09/2015,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,57.93
CA-2015-103940,17/09/2015,21/09/2015,Standard Class,Consumer,Seattle,Washington,West,Furniture,35.34
CA-2015-103940,17/09/2015,21/09/2015,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,137.24
CA-2017-162082,14/03/2017,17/03/2017,First Class,Consumer,Harlingen,Texas,Central,Furniture,241.332
CA-2017-162082,14/03/2017,17/03/2017,First Class,Consumer,Harlingen,Texas,Central,Office Supplies,5.184
CA-2017-162082,14/03/2017,17/03/2017,First Class,Consumer,Harlingen,Texas,Central,Office Supplies,145.544
CA-2017-132094,26/08/2017,2/9/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,5.472
CA-2017-132094,26/08/2017,2/9/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,47.984
CA-2018-123001,2/9/2018,8/9/2018,Standard Class,Consumer,Bakersfield,California,West,Office Supplies,9.4
CA-2018-123001,2/9/2018,8/9/2018,Standard Class,Consumer,Bakersfield,California,West,Office Supplies,74
CA-2018-123001,2/9/2018,8/9/2018,Standard Class,Consumer,Bakersfield,California,West,Technology,201.584
CA-2016-118955,16/06/2016,20/06/2016,Standard Class,Consumer,Grand Prairie,Texas,Central,Office Supplies,28.752
CA-2016-118955,16/06/2016,20/06/2016,Standard Class,Consumer,Grand Prairie,Texas,Central,Office Supplies,27.216
CA-2016-118955,16/06/2016,20/06/2016,Standard Class,Consumer,Grand Prairie,Texas,Central,Furniture,197.372
US-2017-143448,10/12/2017,10/12/2017,Same Day,Consumer,Greenwood,Indiana,Central,Furniture,1424.9
CA-2018-117863,18/05/2018,23/05/2018,Standard Class,Consumer,New York City,New York,East,Furniture,14.56
CA-2018-117863,18/05/2018,23/05/2018,Standard Class,Consumer,New York City,New York,East,Office Supplies,3.048
CA-2018-160458,27/05/2018,29/05/2018,Second Class,Consumer,Memphis,Tennessee,South,Office Supplies,25.92
US-2017-142685,23/06/2017,30/06/2017,Standard Class,Consumer,Buffalo,New York,East,Office Supplies,835.17
CA-2017-133144,16/05/2017,21/05/2017,Second Class,Consumer,Los Angeles,California,West,Office Supplies,17.34
CA-2018-167871,18/11/2018,23/11/2018,Standard Class,Consumer,Homestead,Florida,South,Office Supplies,44.384
CA-2018-167871,18/11/2018,23/11/2018,Standard Class,Consumer,Homestead,Florida,South,Office Supplies,2.944
CA-2017-119963,18/11/2017,22/11/2017,Standard Class,Home Office,Pasadena,Texas,Central,Office Supplies,6.368
CA-2017-119963,18/11/2017,22/11/2017,Standard Class,Home Office,Pasadena,Texas,Central,Office Supplies,48.848
CA-2017-119963,18/11/2017,22/11/2017,Standard Class,Home Office,Pasadena,Texas,Central,Office Supplies,19.648
CA-2017-119963,18/11/2017,22/11/2017,Standard Class,Home Office,Pasadena,Texas,Central,Furniture,255.108
CA-2015-121167,28/11/2015,30/11/2015,Second Class,Consumer,Freeport,New York,East,Office Supplies,17.248
US-2017-151862,1/3/2017,8/3/2017,Standard Class,Corporate,Denver,Colorado,West,Technology,159.984
CA-2018-152961,15/01/2018,19/01/2018,Standard Class,Consumer,Quincy,Massachusetts,East,Office Supplies,12.7
CA-2015-133228,4/4/2015,9/4/2015,Standard Class,Consumer,Detroit,Michigan,Central,Furniture,5.47
CA-2015-133228,4/4/2015,9/4/2015,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,79.36
CA-2017-114951,26/06/2017,3/7/2017,Standard Class,Consumer,San Francisco,California,West,Furniture,22.14
CA-2017-156573,29/05/2017,2/6/2017,Standard Class,Consumer,Nashville,Tennessee,South,Office Supplies,11.277
CA-2017-156573,29/05/2017,2/6/2017,Standard Class,Consumer,Nashville,Tennessee,South,Office Supplies,4.448
CA-2017-156573,29/05/2017,2/6/2017,Standard Class,Consumer,Nashville,Tennessee,South,Furniture,44.76
CA-2016-113901,19/10/2016,24/10/2016,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,38.28
CA-2016-113901,19/10/2016,24/10/2016,Standard Class,Corporate,Detroit,Michigan,Central,Technology,149.95
CA-2018-134838,19/02/2018,20/02/2018,First Class,Home Office,Los Angeles,California,West,Office Supplies,12.84
CA-2018-134838,19/02/2018,20/02/2018,First Class,Home Office,Los Angeles,California,West,Furniture,44.67
CA-2017-120257,22/09/2017,28/09/2017,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,7.872
CA-2015-164910,12/11/2015,17/11/2015,Second Class,Corporate,Asheville,North Carolina,South,Office Supplies,7.872
CA-2017-149902,1/4/2017,6/4/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,88.04
CA-2017-146010,20/05/2017,23/05/2017,First Class,Home Office,Colorado Springs,Colorado,West,Office Supplies,40.635
US-2016-163685,1/6/2016,5/6/2016,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,5.728
US-2016-163685,1/6/2016,5/6/2016,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,42.24
CA-2015-135090,22/11/2015,26/11/2015,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,53.82
CA-2016-132374,22/02/2016,24/02/2016,Second Class,Home Office,Sterling Heights,Michigan,Central,Office Supplies,79.36
CA-2017-167556,29/03/2017,2/4/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,13.48
CA-2017-167556,29/03/2017,2/4/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,29.8
CA-2017-167556,29/03/2017,2/4/2017,Standard Class,Consumer,New York City,New York,East,Furniture,414
CA-2017-167556,29/03/2017,2/4/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,41.328
US-2017-116400,22/10/2017,24/10/2017,First Class,Consumer,Richmond,Virginia,South,Furniture,39.92
CA-2018-101308,2/10/2018,7/10/2018,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,8.94
CA-2018-101308,2/10/2018,7/10/2018,Standard Class,Home Office,Seattle,Washington,West,Technology,84.784
CA-2015-114517,23/12/2015,27/12/2015,Standard Class,Corporate,New York City,New York,East,Furniture,53.316
CA-2015-114517,23/12/2015,27/12/2015,Standard Class,Corporate,New York City,New York,East,Office Supplies,56.52
CA-2018-119564,15/12/2018,20/12/2018,Standard Class,Home Office,Seattle,Washington,West,Furniture,22.77
CA-2017-135265,7/7/2017,9/7/2017,Second Class,Consumer,Los Angeles,California,West,Furniture,287.968
CA-2017-135265,7/7/2017,9/7/2017,Second Class,Consumer,Los Angeles,California,West,Technology,2799.96
CA-2017-135265,7/7/2017,9/7/2017,Second Class,Consumer,Los Angeles,California,West,Office Supplies,48.94
CA-2017-108735,17/04/2017,21/04/2017,Standard Class,Consumer,Lakewood,California,West,Furniture,257.499
CA-2018-112333,8/4/2018,14/04/2018,Standard Class,Home Office,Plainfield,New Jersey,East,Office Supplies,2591.56
CA-2018-112333,8/4/2018,14/04/2018,Standard Class,Home Office,Plainfield,New Jersey,East,Office Supplies,41.95
US-2017-159415,17/04/2017,22/04/2017,Standard Class,Corporate,Columbia,Tennessee,South,Furniture,79.12
CA-2015-122588,25/11/2015,27/11/2015,Second Class,Consumer,Woonsocket,Rhode Island,East,Furniture,52.96
CA-2015-137589,3/11/2015,8/11/2015,Standard Class,Consumer,Lancaster,Pennsylvania,East,Office Supplies,286.344
CA-2016-161998,1/5/2016,5/5/2016,Standard Class,Corporate,Tampa,Florida,South,Furniture,63.552
CA-2016-161998,1/5/2016,5/5/2016,Standard Class,Corporate,Tampa,Florida,South,Office Supplies,41.376
CA-2016-161998,1/5/2016,5/5/2016,Standard Class,Corporate,Tampa,Florida,South,Office Supplies,172.704
CA-2016-105627,8/3/2016,12/3/2016,Standard Class,Consumer,Kenosha,Wisconsin,Central,Furniture,512.94
CA-2016-105627,8/3/2016,12/3/2016,Standard Class,Consumer,Kenosha,Wisconsin,Central,Furniture,860.93
CA-2016-105627,8/3/2016,12/3/2016,Standard Class,Consumer,Kenosha,Wisconsin,Central,Technology,769.95
CA-2016-105627,8/3/2016,12/3/2016,Standard Class,Consumer,Kenosha,Wisconsin,Central,Office Supplies,14.98
CA-2016-105627,8/3/2016,12/3/2016,Standard Class,Consumer,Kenosha,Wisconsin,Central,Furniture,373.08
US-2016-149629,17/07/2016,20/07/2016,Second Class,Corporate,Port Saint Lucie,Florida,South,Furniture,231.92
CA-2015-116834,11/10/2015,16/10/2015,Standard Class,Home Office,Seattle,Washington,West,Furniture,63.47
CA-2015-116834,11/10/2015,16/10/2015,Standard Class,Home Office,Seattle,Washington,West,Technology,345
CA-2017-145730,3/3/2017,8/3/2017,Standard Class,Consumer,San Antonio,Texas,Central,Furniture,637.896
CA-2017-145730,3/3/2017,8/3/2017,Standard Class,Consumer,San Antonio,Texas,Central,Technology,287.91
CA-2017-145730,3/3/2017,8/3/2017,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,36.6
US-2016-168732,10/12/2016,16/12/2016,Standard Class,Consumer,Roswell,Georgia,South,Office Supplies,1.78
US-2016-168732,10/12/2016,16/12/2016,Standard Class,Consumer,Roswell,Georgia,South,Office Supplies,25.92
US-2016-168732,10/12/2016,16/12/2016,Standard Class,Consumer,Roswell,Georgia,South,Technology,101.94
CA-2016-107468,18/12/2016,22/12/2016,Standard Class,Corporate,Louisville,Colorado,West,Office Supplies,6.848
CA-2018-144463,1/1/2018,5/1/2018,Standard Class,Consumer,Los Angeles,California,West,Furniture,474.43
CA-2018-100811,21/11/2018,24/11/2018,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,8.448
CA-2018-100811,21/11/2018,24/11/2018,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,39.296
CA-2016-153612,22/12/2016,27/12/2016,Standard Class,Home Office,Superior,Wisconsin,Central,Office Supplies,17.12
CA-2016-165624,23/08/2016,28/08/2016,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,542.94
CA-2016-165624,23/08/2016,28/08/2016,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,8.64
CA-2016-165624,23/08/2016,28/08/2016,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,193.8
CA-2016-165624,23/08/2016,28/08/2016,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,21.4
CA-2016-165624,23/08/2016,28/08/2016,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,97.88
CA-2016-165624,23/08/2016,28/08/2016,Standard Class,Consumer,Atlanta,Georgia,South,Technology,251.91
CA-2016-165624,23/08/2016,28/08/2016,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,25.86
CA-2015-154963,22/06/2015,27/06/2015,Standard Class,Consumer,Chester,Pennsylvania,East,Furniture,170.058
CA-2015-154963,22/06/2015,27/06/2015,Standard Class,Consumer,Chester,Pennsylvania,East,Technology,82.782
CA-2015-154963,22/06/2015,27/06/2015,Standard Class,Consumer,Chester,Pennsylvania,East,Furniture,853.93
CA-2018-130764,27/10/2018,28/10/2018,First Class,Corporate,San Francisco,California,West,Furniture,556.665
CA-2018-130764,27/10/2018,28/10/2018,First Class,Corporate,San Francisco,California,West,Technology,95.84
CA-2018-139311,11/8/2018,13/08/2018,First Class,Corporate,Bedford,Texas,Central,Office Supplies,29.664
CA-2018-139311,11/8/2018,13/08/2018,First Class,Corporate,Bedford,Texas,Central,Office Supplies,9.184
CA-2018-139311,11/8/2018,13/08/2018,First Class,Corporate,Bedford,Texas,Central,Technology,153.584
CA-2018-139311,11/8/2018,13/08/2018,First Class,Corporate,Bedford,Texas,Central,Office Supplies,12.864
CA-2018-124296,24/12/2018,28/12/2018,Standard Class,Consumer,Lafayette,Louisiana,South,Technology,479.97
CA-2018-124296,24/12/2018,28/12/2018,Standard Class,Consumer,Lafayette,Louisiana,South,Furniture,232.88
CA-2017-169957,26/09/2017,30/09/2017,Standard Class,Home Office,Covington,Washington,West,Office Supplies,236.88
CA-2017-169957,26/09/2017,30/09/2017,Standard Class,Home Office,Covington,Washington,West,Office Supplies,29.9
CA-2017-169957,26/09/2017,30/09/2017,Standard Class,Home Office,Covington,Washington,West,Technology,100
US-2017-108777,12/12/2017,12/12/2017,Same Day,Corporate,Lorain,Ohio,East,Office Supplies,18.693
US-2017-108777,12/12/2017,12/12/2017,Same Day,Corporate,Lorain,Ohio,East,Technology,383.952
CA-2016-148859,28/12/2016,1/1/2017,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,24.816
CA-2015-110786,29/12/2015,2/1/2016,Standard Class,Corporate,San Francisco,California,West,Furniture,24.9
CA-2015-110786,29/12/2015,2/1/2016,Standard Class,Corporate,San Francisco,California,West,Office Supplies,21.12
CA-2015-110786,29/12/2015,2/1/2016,Standard Class,Corporate,San Francisco,California,West,Technology,767.952
CA-2015-110786,29/12/2015,2/1/2016,Standard Class,Corporate,San Francisco,California,West,Office Supplies,14.352
CA-2015-110786,29/12/2015,2/1/2016,Standard Class,Corporate,San Francisco,California,West,Technology,191.976
